rpm,real_w,speed,target_current,real_pos,pos,I6,I7
-0.199357,0.093601,9.837247,0.007599,0.012568,0.021321,0.000000,0.000000
-0.198742,0.093603,9.837210,0.020382,0.024286,0.001081,0.000000,0.000000
-0.198229,0.093524,9.837220,0.003338,0.009372,-0.005310,0.000000,0.000000
-0.197749,0.093362,9.837142,0.009729,0.014699,-0.026615,0.000000,0.000000
-0.197263,0.093224,9.837087,-0.003054,-0.012998,0.014930,0.000000,0.000000
-0.196827,0.093033,9.837136,0.010795,-0.000215,0.000016,0.000000,0.000000
-0.196405,0.092697,9.837049,-0.005184,-0.021520,-0.019159,0.000000,0.000000
-0.196170,0.092330,9.836989,0.006534,0.022156,0.005343,0.000000,0.000000
-0.196095,0.091941,9.836879,0.011860,-0.001280,0.007473,0.000000,0.000000
-0.195999,0.091590,9.836653,0.005468,-0.001280,0.005343,0.000000,0.000000
-0.196001,0.091254,9.836440,0.001207,0.001916,0.004277,0.000000,0.000000
-0.196060,0.090988,9.836299,0.008664,-0.019390,-0.010636,0.000000,0.000000
-0.196148,0.090666,9.836048,-0.016902,-0.007672,-0.002114,0.000000,0.000000
-0.196341,0.090380,9.835753,0.001207,-0.000215,0.004277,0.000000,0.000000
-0.196473,0.090142,9.835453,-0.005184,0.017894,-0.012767,0.000000,0.000000
-0.196628,0.089948,9.835239,0.001207,0.012568,-0.004245,0.000000,0.000000
-0.196774,0.089792,9.834941,0.003338,0.001916,-0.002114,0.000000,0.000000
-0.196907,0.089597,9.834764,-0.007315,0.021090,-0.004245,0.000000,0.000000
-0.197036,0.089356,9.834578,0.001207,-0.012998,0.004277,0.000000,0.000000
-0.196995,0.089191,9.834428,0.006534,0.005111,-0.006375,0.000000,0.000000
-0.197070,0.088943,9.834286,0.001207,0.000850,0.024517,0.000000,0.000000
-0.197124,0.088772,9.834197,0.009729,0.018960,-0.007441,0.000000,0.000000
-0.197212,0.088618,9.834143,0.002273,0.005111,-0.011702,0.000000,0.000000
-0.197212,0.088420,9.834087,-0.006249,-0.003411,0.005343,0.000000,0.000000
-0.197232,0.088179,9.834052,0.001207,0.008307,-0.003180,0.000000,0.000000
-0.197294,0.087984,9.833918,0.002273,0.010438,0.005343,0.000000,0.000000
-0.197426,0.087772,9.833772,0.010795,0.008307,0.020256,0.000000,0.000000
-0.197617,0.087530,9.833580,0.001207,0.011503,-0.003180,0.000000,0.000000
-0.197861,0.087304,9.833428,0.006534,-0.003411,-0.007441,0.000000,0.000000
-0.198003,0.087138,9.833317,-0.013706,0.002981,-0.007441,0.000000,0.000000
-0.198043,0.087127,9.833242,0.023578,0.026417,-0.022354,0.000000,0.000000
-0.198053,0.087164,9.833061,0.004403,0.002981,-0.015963,0.000000,0.000000
-0.198182,0.087259,9.832752,-0.004119,-0.006607,-0.009571,0.000000,0.000000
-0.198254,0.087462,9.832454,-0.004119,0.017894,-0.019159,0.000000,0.000000
-0.198253,0.087686,9.832199,-0.007315,0.005111,0.003212,0.000000,0.000000
-0.198329,0.087878,9.831928,0.017186,0.000850,-0.003180,0.000000,0.000000
-0.198343,0.088128,9.831722,-0.000923,-0.007672,0.000016,0.000000,0.000000
-0.198338,0.088273,9.831555,0.001207,0.002981,0.003212,0.000000,0.000000
-0.198410,0.088337,9.831500,0.013991,-0.008737,0.009604,0.000000,0.000000
-0.198550,0.088416,9.831415,-0.001988,-0.008737,-0.008506,0.000000,0.000000
-0.198665,0.088442,9.831367,0.005468,0.021090,-0.014898,0.000000,0.000000
-0.198795,0.088457,9.831366,0.018252,0.015764,-0.014898,0.000000,0.000000
-0.198791,0.088579,9.831444,-0.015837,-0.002346,-0.003180,0.000000,0.000000
-0.198679,0.088628,9.831427,0.001207,0.012568,-0.007441,0.000000,0.000000
-0.198606,0.088588,9.831403,0.008664,-0.003411,-0.020224,0.000000,0.000000
-0.198489,0.088562,9.831345,0.011860,0.004046,0.009604,0.000000,0.000000
-0.198331,0.088578,9.831224,-0.008380,0.005111,0.006408,0.000000,0.000000
-0.198153,0.088592,9.831206,0.002273,0.009372,0.002147,0.000000,0.000000
-0.197901,0.088591,9.831265,0.013991,0.016829,0.007473,0.000000,0.000000
-0.197624,0.088554,9.831448,0.020382,0.005111,-0.005310,0.000000,0.000000
-0.197415,0.088494,9.831554,0.003338,0.016829,0.004277,0.000000,0.000000
-0.197237,0.088436,9.831671,0.019317,0.018960,0.005343,0.000000,0.000000
-0.197076,0.088436,9.831738,0.018252,0.010438,0.006408,0.000000,0.000000
-0.196822,0.088263,9.831771,0.005468,0.022156,0.020256,0.000000,0.000000
-0.196599,0.088109,9.831814,0.006534,0.002981,-0.004245,0.000000,0.000000
-0.196431,0.087966,9.831841,0.003338,-0.000215,0.022387,0.000000,0.000000
-0.196231,0.087790,9.831955,-0.008380,0.014699,0.017060,0.000000,0.000000
-0.196034,0.087643,9.832082,0.000142,-0.001280,0.009604,0.000000,0.000000
-0.195850,0.087520,9.832179,0.011860,0.015764,0.009604,0.000000,0.000000
-0.195870,0.087322,9.832232,-0.011576,0.000850,-0.009571,0.000000,0.000000
-0.195855,0.087094,9.832330,0.009729,0.024286,-0.004245,0.000000,0.000000
-0.195798,0.086824,9.832438,0.007599,0.002981,-0.001049,0.000000,0.000000
-0.195536,0.086617,9.832566,0.005468,-0.003411,-0.013832,0.000000,0.000000
-0.195291,0.086373,9.832705,0.005468,-0.001280,-0.007441,0.000000,0.000000
-0.195014,0.086103,9.832791,0.010795,0.015764,0.003212,0.000000,0.000000
-0.194703,0.085910,9.832882,-0.001988,-0.003411,-0.002114,0.000000,0.000000
-0.194486,0.085618,9.832938,0.005468,-0.001280,0.003212,0.000000,0.000000
-0.194249,0.085289,9.832996,-0.005184,-0.005541,-0.006375,0.000000,0.000000
-0.194099,0.085088,9.832923,0.005468,-0.005541,-0.009571,0.000000,0.000000
-0.194016,0.084833,9.832802,0.028904,-0.000215,-0.019159,0.000000,0.000000
-0.193993,0.084573,9.832582,-0.013706,-0.003411,-0.003180,0.000000,0.000000
-0.193816,0.084384,9.832261,0.005468,0.015764,-0.005310,0.000000,0.000000
-0.193802,0.084242,9.832052,0.006534,0.010438,0.015995,0.000000,0.000000
-0.193726,0.084105,9.831853,-0.004119,0.006177,-0.028746,0.000000,0.000000
-0.193789,0.084025,9.831625,-0.010511,0.009372,0.001081,0.000000,0.000000
-0.193869,0.083938,9.831308,0.017186,-0.006607,0.012799,0.000000,0.000000
-0.193956,0.083795,9.831054,-0.001988,0.001916,0.008538,0.000000,0.000000
-0.194070,0.083642,9.830876,-0.000923,0.014699,-0.012767,0.000000,0.000000
-0.194021,0.083426,9.830772,0.020382,0.005111,-0.007441,0.000000,0.000000
-0.193979,0.083144,9.830707,-0.013706,0.011503,0.000016,0.000000,0.000000
-0.193960,0.082908,9.830682,0.002273,-0.002346,0.000016,0.000000,0.000000
-0.194017,0.082709,9.830586,0.009729,-0.000215,-0.008506,0.000000,0.000000
-0.194116,0.082606,9.830455,0.015056,-0.001280,0.004277,0.000000,0.000000
-0.194061,0.082435,9.830231,0.002273,-0.018324,0.001081,0.000000,0.000000
-0.194001,0.082209,9.829962,-0.001988,-0.007672,0.007473,0.000000,0.000000
-0.193983,0.082062,9.829815,0.001207,-0.004476,-0.002114,0.000000,0.000000
-0.193919,0.081993,9.829608,-0.000923,0.001916,0.015995,0.000000,0.000000
-0.193930,0.081989,9.829362,0.007599,0.002981,-0.010636,0.000000,0.000000
-0.193936,0.082070,9.829169,-0.003054,0.004046,-0.004245,0.000000,0.000000
-0.193870,0.082138,9.828984,-0.000923,-0.004476,0.004277,0.000000,0.000000
-0.193876,0.082244,9.828790,-0.000923,-0.001280,0.004277,0.000000,0.000000
-0.193864,0.082364,9.828595,0.008664,0.008307,0.003212,0.000000,0.000000
-0.193924,0.082481,9.828472,0.011860,0.013633,-0.003180,0.000000,0.000000
-0.193904,0.082649,9.828415,-0.014772,0.000850,0.001081,0.000000,0.000000
-0.193693,0.082712,9.828312,-0.015837,0.007242,0.005343,0.000000,0.000000
-0.193305,0.082801,9.828248,0.024643,0.028547,0.017060,0.000000,0.000000
-0.192927,0.082778,9.828152,-0.013706,-0.009802,-0.005310,0.000000,0.000000
-0.192393,0.082794,9.828070,0.009729,0.005111,0.008538,0.000000,0.000000
-0.191924,0.082742,9.827939,0.008664,-0.003411,0.004277,0.000000,0.000000
-0.191517,0.082696,9.827709,0.012925,0.006177,0.000016,0.000000,0.000000
-0.191180,0.082670,9.827547,0.000142,-0.012998,0.008538,0.000000,0.000000
-0.190780,0.082617,9.827424,0.001207,0.020025,-0.008506,0.000000,0.000000
-0.190532,0.082655,9.827323,-0.003054,-0.012998,-0.003180,0.000000,0.000000
-0.190430,0.082606,9.827269,0.020382,0.005111,0.004277,0.000000,0.000000
-0.190384,0.082435,9.827262,0.002273,0.011503,0.011734,0.000000,0.000000
-0.190286,0.082284,9.827404,0.023578,0.006177,0.009604,0.000000,0.000000
-0.190099,0.082048,9.827531,0.002273,0.023221,0.002147,0.000000,0.000000
-0.189946,0.081842,9.827621,0.005468,0.009372,-0.008506,0.000000,0.000000
-0.189895,0.081748,9.827787,0.004403,0.005111,-0.005310,0.000000,0.000000
-0.189996,0.081783,9.828065,0.001207,0.029612,0.004277,0.000000,0.000000
-0.190010,0.081859,9.828237,0.000142,-0.010868,-0.011702,0.000000,0.000000
-0.190187,0.081907,9.828450,-0.007315,0.006177,-0.015963,0.000000,0.000000
-0.190381,0.082066,9.828657,-0.007315,0.012568,-0.014898,0.000000,0.000000
-0.190633,0.082148,9.828925,0.003338,0.016829,0.006408,0.000000,0.000000
-0.190904,0.082171,9.829044,0.013991,0.012568,0.003212,0.000000,0.000000
-0.191210,0.082039,9.828995,0.007599,-0.002346,-0.001049,0.000000,0.000000
-0.191601,0.081875,9.828942,-0.001988,-0.016194,-0.005310,0.000000,0.000000
-0.191937,0.081661,9.828884,-0.010511,0.024286,-0.001049,0.000000,0.000000
-0.192287,0.081464,9.828836,0.000142,-0.009802,-0.001049,0.000000,0.000000
-0.192555,0.081183,9.828803,0.010795,0.010438,-0.002114,0.000000,0.000000
-0.192874,0.080899,9.828792,0.010795,0.027482,-0.003180,0.000000,0.000000
-0.193128,0.080592,9.828827,0.020382,0.000850,-0.001049,0.000000,0.000000
-0.193508,0.080248,9.828866,0.004403,-0.002346,0.002147,0.000000,0.000000
-0.193934,0.079907,9.828831,0.004403,0.008307,0.004277,0.000000,0.000000
-0.194489,0.079546,9.828872,-0.010511,-0.004476,-0.007441,0.000000,0.000000
-0.195097,0.079095,9.828855,0.000142,-0.014063,-0.008506,0.000000,0.000000
-0.195711,0.078733,9.828686,0.009729,0.023221,-0.003180,0.000000,0.000000
-0.196420,0.078372,9.828558,-0.001988,0.011503,0.023452,0.000000,0.000000
-0.197142,0.078061,9.828509,0.001207,0.022156,0.013865,0.000000,0.000000
-0.197815,0.077774,9.828564,0.015056,0.022156,0.001081,0.000000,0.000000
-0.198504,0.077572,9.828613,-0.005184,-0.018324,-0.007441,0.000000,0.000000
-0.199055,0.077499,9.828688,0.001207,0.014699,0.005343,0.000000,0.000000
-0.199477,0.077502,9.828785,0.015056,0.007242,-0.003180,0.000000,0.000000
-0.199937,0.077554,9.828787,0.018252,-0.009802,0.012799,0.000000,0.000000
-0.200318,0.077689,9.828775,0.017186,0.023221,0.009604,0.000000,0.000000
-0.200540,0.077902,9.828863,0.001207,-0.009802,0.000016,0.000000,0.000000
-0.200798,0.078190,9.828973,0.015056,0.010438,-0.005310,0.000000,0.000000
-0.200956,0.078553,9.829103,0.009729,0.011503,-0.007441,0.000000,0.000000
-0.200998,0.078950,9.829159,0.007599,0.012568,-0.002114,0.000000,0.000000
-0.200971,0.079308,9.829188,0.006534,0.010438,0.004277,0.000000,0.000000
-0.200987,0.079607,9.829302,-0.010511,-0.021520,-0.006375,0.000000,0.000000
-0.200885,0.079934,9.829356,-0.001988,0.002981,-0.006375,0.000000,0.000000
-0.200749,0.080307,9.829422,0.011860,0.020025,-0.001049,0.000000,0.000000
-0.200530,0.080694,9.829518,0.019317,0.026417,0.014930,0.000000,0.000000
-0.200344,0.081101,9.829806,0.020382,0.012568,0.000016,0.000000,0.000000
-0.200147,0.081637,9.830042,0.017186,0.017894,0.003212,0.000000,0.000000
-0.199979,0.082215,9.830357,0.035296,0.025351,-0.014898,0.000000,0.000000
-0.199815,0.082712,9.830692,0.015056,-0.002346,-0.005310,0.000000,0.000000
-0.199653,0.083171,9.831166,0.011860,0.018960,-0.022354,0.000000,0.000000
-0.199513,0.083601,9.831492,0.007599,0.006177,0.015995,0.000000,0.000000
-0.199357,0.084003,9.831831,0.004403,0.006177,0.002147,0.000000,0.000000
-0.199274,0.084312,9.832104,-0.007315,-0.000215,0.002147,0.000000,0.000000
-0.199218,0.084592,9.832370,0.011860,-0.014063,0.017060,0.000000,0.000000
-0.199098,0.084789,9.832537,0.029970,0.032808,-0.006375,0.000000,0.000000
-0.199003,0.085047,9.832615,0.022513,0.004046,0.009604,0.000000,0.000000
-0.199020,0.085261,9.832703,-0.000923,0.009372,-0.005310,0.000000,0.000000
-0.199032,0.085516,9.832791,0.007599,0.000850,-0.019159,0.000000,0.000000
-0.199002,0.085839,9.832827,-0.004119,0.007242,-0.004245,0.000000,0.000000
-0.198995,0.086162,9.832827,0.017186,0.014699,-0.007441,0.000000,0.000000
-0.199018,0.086529,9.832836,-0.001988,0.006177,-0.003180,0.000000,0.000000
-0.199065,0.086837,9.832755,0.005468,0.030678,-0.020224,0.000000,0.000000
-0.199138,0.087131,9.832636,-0.011576,0.001916,0.001081,0.000000,0.000000
-0.199060,0.087348,9.832477,-0.022228,0.002981,0.002147,0.000000,0.000000
-0.199051,0.087476,9.832296,-0.009445,-0.003411,0.003212,0.000000,0.000000
-0.199097,0.087689,9.832178,0.015056,0.009372,0.002147,0.000000,0.000000
-0.199027,0.087942,9.831979,-0.009445,0.018960,-0.004245,0.000000,0.000000
-0.198924,0.088215,9.831752,-0.008380,-0.006607,0.006408,0.000000,0.000000
-0.198821,0.088552,9.831477,-0.012641,0.022156,-0.014898,0.000000,0.000000
-0.198801,0.088874,9.831151,0.002273,0.000850,-0.006375,0.000000,0.000000
-0.198833,0.089221,9.830760,0.010795,-0.009802,0.007473,0.000000,0.000000
-0.198981,0.089546,9.830315,-0.009445,-0.012998,-0.007441,0.000000,0.000000
-0.199120,0.089850,9.829978,0.020382,0.013633,-0.001049,0.000000,0.000000
-0.199274,0.090119,9.829665,0.006534,0.030678,-0.021289,0.000000,0.000000
-0.199447,0.090336,9.829520,0.007599,0.023221,0.012799,0.000000,0.000000
-0.199628,0.090646,9.829354,-0.003054,0.001916,-0.001049,0.000000,0.000000
-0.199750,0.090823,9.829230,0.005468,0.015764,0.004277,0.000000,0.000000
-0.199753,0.090990,9.829129,-0.004119,0.002981,0.014930,0.000000,0.000000
-0.199781,0.091159,9.829004,0.001207,-0.000215,0.010669,0.000000,0.000000
-0.199821,0.091293,9.828761,-0.008380,-0.003411,0.009604,0.000000,0.000000
-0.199866,0.091418,9.828422,-0.019033,-0.000215,-0.022354,0.000000,0.000000
-0.199868,0.091535,9.828130,0.003338,-0.003411,0.011734,0.000000,0.000000
-0.199999,0.091593,9.827796,0.009729,-0.009802,0.000016,0.000000,0.000000
-0.200156,0.091539,9.827301,0.004403,0.007242,-0.004245,0.000000,0.000000
-0.200287,0.091488,9.826814,0.011860,0.016829,-0.002114,0.000000,0.000000
-0.200391,0.091441,9.826360,0.007599,0.023221,0.006408,0.000000,0.000000
-0.200555,0.091389,9.825938,0.005468,-0.012998,-0.002114,0.000000,0.000000
-0.200734,0.091240,9.825337,0.007599,0.001916,-0.001049,0.000000,0.000000
-0.200873,0.091102,9.824888,0.019317,0.010438,-0.008506,0.000000,0.000000
-0.201027,0.091050,9.824532,-0.011576,0.005111,0.004277,0.000000,0.000000
-0.201288,0.091070,9.824207,0.006534,-0.004476,-0.020224,0.000000,0.000000
-0.201497,0.091080,9.823881,-0.005184,0.020025,-0.008506,0.000000,0.000000
-0.201774,0.091146,9.823599,-0.000923,-0.004476,-0.021289,0.000000,0.000000
-0.202001,0.091216,9.823352,0.009729,0.008307,0.024517,0.000000,0.000000
-0.202202,0.091240,9.823130,-0.000923,0.014699,0.003212,0.000000,0.000000
-0.202361,0.091322,9.823034,0.013991,0.025351,0.003212,0.000000,0.000000
-0.202598,0.091344,9.822946,0.003338,0.004046,-0.006375,0.000000,0.000000
-0.202710,0.091315,9.822963,0.015056,-0.005541,-0.003180,0.000000,0.000000
-0.202857,0.091205,9.823071,0.021447,0.016829,-0.009571,0.000000,0.000000
-0.203073,0.091145,9.823040,0.007599,-0.001280,-0.015963,0.000000,0.000000
-0.203086,0.091073,9.823044,0.006534,0.006177,-0.001049,0.000000,0.000000
-0.203009,0.090944,9.823256,0.007599,0.025351,-0.005310,0.000000,0.000000
-0.203012,0.090830,9.823614,0.000142,0.007242,0.008538,0.000000,0.000000
-0.203064,0.090633,9.824063,-0.001988,-0.007672,0.007473,0.000000,0.000000
-0.203008,0.090514,9.824355,0.010795,0.008307,-0.005310,0.000000,0.000000
-0.202926,0.090398,9.824641,-0.008380,-0.009802,0.010669,0.000000,0.000000
-0.202878,0.090288,9.824786,0.010795,-0.002346,0.011734,0.000000,0.000000
-0.202808,0.090125,9.824871,0.003338,-0.005541,-0.004245,0.000000,0.000000
-0.202735,0.090111,9.825009,0.020382,0.015764,-0.001049,0.000000,0.000000
-0.202788,0.090121,9.825318,0.004403,0.017894,0.020256,0.000000,0.000000
-0.202870,0.090101,9.825646,-0.004119,0.022156,0.017060,0.000000,0.000000
-0.203064,0.090132,9.826034,-0.001988,-0.003411,0.027713,0.000000,0.000000
-0.203265,0.090147,9.826396,0.009729,-0.003411,0.002147,0.000000,0.000000
-0.203526,0.090072,9.826834,0.012925,0.005111,0.002147,0.000000,0.000000
-0.203718,0.089943,9.827208,0.007599,0.004046,-0.007441,0.000000,0.000000
-0.203932,0.089855,9.827491,0.007599,-0.009802,-0.012767,0.000000,0.000000
-0.204028,0.089882,9.827749,0.011860,0.005111,-0.001049,0.000000,0.000000
-0.204194,0.089836,9.828032,-0.006249,0.010438,-0.002114,0.000000,0.000000
-0.204250,0.089818,9.828310,0.005468,0.004046,0.021321,0.000000,0.000000
-0.204336,0.089683,9.828664,0.001207,-0.005541,0.003212,0.000000,0.000000
-0.204466,0.089475,9.829051,-0.011576,0.009372,-0.001049,0.000000,0.000000
-0.204630,0.089176,9.829364,0.016121,-0.004476,-0.001049,0.000000,0.000000
-0.204724,0.088854,9.829539,0.001207,-0.010868,0.013865,0.000000,0.000000
-0.204824,0.088475,9.829759,-0.000923,-0.007672,0.006408,0.000000,0.000000
-0.205021,0.088026,9.830002,0.005468,-0.001280,0.010669,0.000000,0.000000
-0.205165,0.087602,9.830291,0.011860,0.007242,-0.019159,0.000000,0.000000
-0.205412,0.087183,9.830526,0.005468,0.001916,0.005343,0.000000,0.000000
-0.205564,0.086887,9.830707,0.020382,-0.000215,0.020256,0.000000,0.000000
-0.205624,0.086726,9.830869,0.016121,-0.011933,-0.003180,0.000000,0.000000
-0.205757,0.086461,9.831060,-0.000923,-0.002346,-0.011702,0.000000,0.000000
-0.205920,0.086244,9.831254,0.009729,-0.002346,0.015995,0.000000,0.000000
-0.206119,0.086074,9.831391,-0.000923,-0.000215,0.008538,0.000000,0.000000
-0.206200,0.085828,9.831486,0.006534,0.005111,0.012799,0.000000,0.000000
-0.206302,0.085683,9.831729,0.002273,-0.016194,-0.018093,0.000000,0.000000
-0.206388,0.085562,9.832044,0.008664,0.002981,0.000016,0.000000,0.000000
-0.206288,0.085446,9.832374,-0.006249,0.009372,-0.002114,0.000000,0.000000
-0.206250,0.085290,9.832659,-0.003054,0.020025,0.015995,0.000000,0.000000
-0.206123,0.085091,9.832982,0.006534,0.034939,0.003212,0.000000,0.000000
-0.206122,0.084838,9.833424,-0.006249,0.008307,0.014930,0.000000,0.000000
-0.206163,0.084676,9.833794,-0.003054,0.010438,-0.014898,0.000000,0.000000
-0.206106,0.084516,9.834189,-0.004119,0.024286,-0.001049,0.000000,0.000000
-0.206058,0.084383,9.834474,0.002273,-0.002346,0.006408,0.000000,0.000000
-0.206026,0.084297,9.834719,0.003338,0.000850,-0.018093,0.000000,0.000000
-0.205951,0.084104,9.834915,0.011860,-0.002346,-0.008506,0.000000,0.000000
-0.205886,0.083891,9.835170,0.012925,-0.002346,-0.015963,0.000000,0.000000
-0.205806,0.083564,9.835370,0.006534,0.001916,-0.001049,0.000000,0.000000
-0.205821,0.083266,9.835578,-0.009445,0.006177,-0.005310,0.000000,0.000000
-0.205798,0.082961,9.835697,-0.011576,0.008307,-0.003180,0.000000,0.000000
-0.205841,0.082600,9.835774,0.010795,0.006177,0.004277,0.000000,0.000000
-0.206012,0.082256,9.835903,0.004403,-0.012998,-0.006375,0.000000,0.000000
-0.206117,0.081949,9.836019,0.023578,0.024286,0.007473,0.000000,0.000000
-0.206212,0.081613,9.836200,-0.000923,-0.011933,0.012799,0.000000,0.000000
-0.206183,0.081269,9.836392,0.009729,0.009372,-0.010636,0.000000,0.000000
-0.206303,0.081011,9.836634,-0.001988,0.025351,-0.004245,0.000000,0.000000
-0.206236,0.080773,9.836894,0.000142,0.005111,-0.008506,0.000000,0.000000
-0.206135,0.080677,9.837091,-0.006249,0.007242,-0.007441,0.000000,0.000000
-0.206068,0.080588,9.837318,-0.001988,-0.003411,0.012799,0.000000,0.000000
-0.205997,0.080572,9.837508,0.020382,0.005111,0.013865,0.000000,0.000000
-0.205835,0.080587,9.837738,0.001207,0.018960,0.013865,0.000000,0.000000
-0.205720,0.080730,9.837939,0.006534,-0.015129,-0.009571,0.000000,0.000000
-0.205593,0.080965,9.838103,-0.005184,0.012568,-0.014898,0.000000,0.000000
-0.205334,0.081183,9.838217,0.009729,-0.002346,0.011734,0.000000,0.000000
-0.205049,0.081397,9.838286,0.017186,0.013633,0.002147,0.000000,0.000000
-0.204703,0.081650,9.838289,-0.006249,0.005111,0.002147,0.000000,0.000000
-0.204285,0.081829,9.838251,0.012925,-0.005541,-0.010636,0.000000,0.000000
-0.203882,0.082123,9.838126,-0.003054,0.013633,0.004277,0.000000,0.000000
-0.203593,0.082348,9.837986,0.012925,0.015764,0.004277,0.000000,0.000000
-0.203355,0.082645,9.837854,0.007599,-0.005541,-0.014898,0.000000,0.000000
-0.203128,0.082981,9.837830,-0.004119,0.002981,-0.015963,0.000000,0.000000
-0.202823,0.083368,9.837646,0.009729,-0.002346,-0.003180,0.000000,0.000000
-0.202518,0.083785,9.837366,0.010795,0.013633,0.006408,0.000000,0.000000
-0.202239,0.084070,9.837150,0.023578,-0.002346,0.009604,0.000000,0.000000
-0.201934,0.084370,9.836986,0.001207,0.000850,0.002147,0.000000,0.000000
-0.201555,0.084541,9.836909,-0.003054,-0.006607,0.006408,0.000000,0.000000
-0.201285,0.084809,9.836817,0.002273,0.026417,-0.017028,0.000000,0.000000
-0.201116,0.084923,9.836657,-0.005184,0.008307,-0.005310,0.000000,0.000000
-0.200962,0.085016,9.836505,0.012925,0.008307,0.009604,0.000000,0.000000
-0.200899,0.085096,9.836373,-0.012641,0.009372,0.004277,0.000000,0.000000
-0.200860,0.085190,9.836315,0.020382,-0.008737,-0.018093,0.000000,0.000000
